month,amazon_price_raw,list_price_raw,sales_rank_raw,asin,brand_seed,category_seed,segment_seed,marketplace,amazon_key_used,list_key_used,sales_key_used,amazon_price_final,list_price_final,amazon_price,list_price,cpi,cpi_beauty,unemployment_rate,interest_rate,consumer_sentiment,retail_sales,pce,sp500,housing_price_index,credit_card_delinquency,inflation_yoy,retail_sales_yoy,real_interest_rate,post_pandemic_dummy,high_rate_regime_dummy,recession_dummy,cycle_phase,price_log,price_change_pct,discount_rate,category_mean_price,price_vs_category_mean,sales_rank_log,sales_rank_change,demand_proxy,real_price,was_null,amazon_price_imputed,was_imputed,coverage_pct,max_null_run,low_quality_product,list_price_raw_gt_1000,list_price_implausible,cycle_phase_new
2022-12-01,11.49,12.79,243.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1149,12.79,11.49,12.79,298.832,185.069,3.5,4.1,59.8,569119.0,18116.5,3839.5,297.837,2.4,6.404600402357152,3.9910319637039393,-2.3046004023571527,1,1,0,recovery,2.4414770918606643,0.0,0.1016419077404221,25.751491228070176,0.4461877527106248,5.493061443340548,-1035.0,0.0041152263374485,3.844969748889008,0,11.49,0,69.41176470588235,5,0,0,0,slowdown
2023-01-01,11.49,12.79,699.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1149,12.79,11.49,12.79,300.42,186.935,3.5,4.33,64.9,591964.0,18449.1,4076.6,297.428,2.47,6.327178517960097,5.659367040483199,-1.997178517960097,1,1,0,recovery,2.4414770918606643,0.0,0.1016419077404221,23.92238532110092,0.4803032743505372,6.54965074223381,456.0,0.0014306151645207,3.824645496305173,0,11.49,0,69.41176470588235,5,0,0,0,slowdown
2023-02-01,11.49,,534.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1149,,11.49,,301.45,187.494,3.6,4.57,66.9,586165.0,18491.6,3970.15,297.701,2.5633333333333335,5.957820738137087,3.971073669198999,-1.387820738137087,1,1,0,recovery,2.4414770918606643,0.0,,22.776434782608696,0.5044687682539925,6.280395838960195,-165.0,0.0018726591760299,3.811577376015923,0,11.49,0,69.41176470588235,5,0,0,0,slowdown
2023-03-01,11.49,12.79,645.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1149,12.79,11.49,12.79,301.821,188.158,3.5,4.65,62.0,578812.0,18520.4,4109.31,298.78,2.6566666666666667,4.917719362889961,0.7531963410706943,-0.2677193628899603,1,1,0,recovery,2.4414770918606643,0.0,0.1016419077404221,24.10950819672131,0.4765754616911904,6.4692503167957724,111.0,0.0015503875968992,3.8068921645611136,0,11.49,0,69.41176470588235,5,0,0,0,slowdown
2023-04-01,,,352.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,302.845,188.647,3.4,4.83,63.7,583874.0,18641.8,4169.48,300.202,2.75,4.950079879124369,0.5045245402733212,-0.1200798791243693,1,1,0,recovery,,,,25.46247706422018,,5.863631175598097,-293.0,0.002840909090909,,1,12.32,1,69.41176470588235,5,0,0,0,slowdown
2023-05-01,,,454.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,303.334,189.549,3.6,5.06,59.0,586286.0,18664.6,4179.83,302.17,2.8133333333333335,4.131851231385042,1.1109884727616317,0.9281487686149577,1,1,0,recovery,,,,23.428947368421053,,6.118097198041348,102.0,0.0022026431718061,,1,13.15,1,69.41176470588235,5,0,0,0,slowdown
2023-06-01,13.98,,337.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,,13.98,,304.014,189.937,3.6,5.08,64.2,588670.0,18773.0,4450.38,304.163,2.8766666666666665,3.070617072997095,0.5318022529015254,2.009382927002905,1,1,0,recovery,2.637627736805664,,,21.69139344262295,0.6444952481720105,5.820082930352362,-117.0,0.0029673590504451,4.598472438769267,0,13.98,0,69.41176470588235,5,0,0,0,slowdown
2023-07-01,13.98,,544.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,,13.98,,304.609,190.996,3.5,5.12,71.5,589257.0,18884.2,4588.96,306.34,2.94,3.287749268428297,1.724593322250367,1.832250731571703,1,1,0,recovery,2.637627736805664,0.0,,26.10627906976744,0.5355033539111147,6.298949246855942,207.0,0.0018382352941176,4.589490133252793,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2023-08-01,,13.99,449.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,13.99,,13.99,306.082,190.978,3.7,5.33,69.4,595191.0,18953.3,4507.66,309.006,2.993333333333333,3.722504803505289,2.407965643259758,1.6074951964947113,1,1,0,recovery,,,,24.34190476190476,,6.1070228877422545,-95.0,0.0022271714922048,,1,13.98,1,69.41176470588235,5,0,0,0,expansion
2023-09-01,13.98,13.99,1068.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,13.99,13.98,13.99,307.276,192.057,3.7,5.33,67.8,598956.0,19048.1,4288.05,311.208,3.046666666666667,3.687206638119256,3.367009177731828,1.6427933618807442,1,1,0,recovery,2.637627736805664,,0.0007147962830593,21.914529914529915,0.6379329173166927,6.97354301952014,619.0,0.0009363295880149,4.549655684140642,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2023-10-01,12.02,13.99,982.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1202,13.99,12.02,13.99,307.696,193.472,3.9,5.33,63.8,595517.0,19109.4,4193.8,313.277,3.1,3.2512659098611785,1.796733708714093,2.0787340901388216,1,1,0,recovery,2.4865719291070616,-0.1402002861230329,0.1408148677626876,24.16252032520325,0.4974646617249721,6.889591308354466,-86.0,0.0010183299389002,3.906453122562529,0,12.02,0,69.41176470588235,5,0,0,0,expansion
2023-11-01,12.99,,1544.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1299,,12.99,,308.148,191.709,3.7,5.33,61.3,593567.0,19178.9,4567.8,314.118,3.1233333333333335,3.133346274591186,2.9861752111542073,2.1966537254088134,1,1,0,recovery,2.5641798306825083,0.0806988352745425,,23.03186046511628,0.5640013328352029,7.342131730584722,562.0,0.0006476683937823,4.215506834378285,0,12.99,0,69.41176470588235,5,0,0,0,expansion
2023-12-01,12.99,,1113.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1299,,12.99,,308.741,187.349,3.8,5.33,69.7,594256.0,19283.5,4769.83,315.033,3.1466666666666665,3.3159099427102934,4.416826709352528,2.0140900572897067,1,1,0,recovery,2.5641798306825083,0.0,,24.289057971014493,0.5348087198565585,7.014814351275545,-431.0,0.0008984725965858,4.207410094545266,0,12.99,0,69.41176470588235,5,0,0,0,expansion
2024-01-01,,,1307.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,309.698,187.892,3.7,5.33,79.0,588944.0,19303.3,4845.65,315.983,3.17,3.0883429864855705,-0.5101661587529005,2.2416570135144296,1,1,0,recovery,,,,22.926050420168064,,7.175489713624222,194.0,0.0007651109410864,,1,13.9075,1,69.41176470588235,5,0,0,0,expansion
2024-02-01,,,1060.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,310.967,191.222,3.9,5.33,76.9,593206.0,19446.5,5096.27,317.204,3.1866666666666665,3.157074141648697,1.201197615006011,2.172925858351303,1,1,0,recovery,,,,21.84966386554622,,6.966024187106113,-247.0,0.000943396226415,,1,14.825,1,69.41176470588235,5,0,0,0,expansion
2024-03-01,,,970.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,312.345,191.607,3.9,5.33,79.4,595969.0,19581.8,5065.98,318.265,3.2033333333333336,3.4868349120836584,2.964174896166627,1.8431650879163417,1,1,0,recovery,,,,23.799140625,,6.877296071497429,-90.0,0.0010309278350515,,1,14.825,1,69.41176470588235,5,0,0,0,expansion
2024-04-01,16.66,,822.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1666,,16.66,,313.023,190.319,3.9,5.33,77.2,595676.0,19665.7,5035.69,319.286,3.22,3.360795126219674,2.0213265190777374,1.9692048737803267,1,1,0,recovery,2.8130106367386967,,,20.51503937007874,0.8120871571077105,6.71174039505618,-148.0,0.0012165450121654,5.322292611086087,0,16.66,0,69.41176470588235,5,0,0,0,expansion
2024-05-01,,,1053.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,313.175,189.984,3.9,5.33,69.1,600372.0,19758.0,5277.51,320.104,3.213333333333334,3.244278584003113,2.4025816751551243,2.085721415996887,1,1,0,recovery,,,,22.87635658914729,,6.959398512133975,231.0,0.0009496676163342,,1,16.66,1,69.41176470588235,5,0,0,0,expansion
2024-06-01,16.66,13.99,1281.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1666,13.99,16.66,13.99,313.044,190.421,4.1,5.33,68.2,599979.0,19844.5,5460.48,320.706,3.206666666666667,2.9702579486470926,1.9211102994886708,2.3597420513529075,1,1,0,recovery,2.8130106367386967,,-0.1908506075768405,22.00965811965812,0.7569404263085747,7.155396301896734,228.0,0.0007806401249024,5.321935574551821,0,16.66,0,69.41176470588235,5,0,0,0,expansion
2024-07-01,16.65,,1378.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1664999999999999,,16.65,,313.569,189.982,4.2,5.33,66.4,605814.0,19949.5,5522.3,321.366,3.2,2.941475793558302,2.809809641633443,2.3885242064416987,1,1,0,recovery,2.8124102164264526,-0.0006002400960385,,21.991555555555557,0.7571087892322305,7.228388451573604,97.0,0.0007256894049346,5.309836112625928,0,16.65,0,69.41176470588235,5,0,0,0,expansion
2024-08-01,13.98,13.99,1605.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,13.99,13.98,13.99,314.062,190.812,4.2,5.33,67.9,603601.0,20001.3,5648.4,322.239,3.16,2.607144490692037,1.4129917959109006,2.722855509307963,1,1,0,recovery,2.637627736805664,-0.1603603603603602,0.0007147962830593,23.192682926829267,0.6027763171732043,7.380879035564116,227.0,0.0006230529595015,4.451350370309047,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2024-09-01,,13.99,1744.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,13.99,,13.99,314.732,191.105,4.1,5.13,70.1,608774.0,20147.6,5762.48,323.38,3.12,2.4264830315416708,1.6391855161314028,2.703516968458329,1,1,0,recovery,,,,24.166333333333338,,7.463936604468925,139.0,0.0005733944954128,,1,12.29,1,69.41176470588235,5,0,0,0,expansion
2024-10-01,10.6,13.99,1791.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.106,13.99,10.6,13.99,315.631,191.813,4.1,4.83,70.5,612772.0,20226.0,5705.45,324.541,3.08,2.578844053871343,2.8974823556674245,2.251155946128657,1,1,0,recovery,2.3608540011180215,,0.2423159399571122,25.461171875,0.4163201934317879,7.490529402060711,47.0,0.0005583472920156,3.358351999645156,0,10.6,0,69.41176470588235,5,0,0,0,expansion
2024-11-01,11.66,,4140.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1166,,11.66,,316.528,189.988,4.2,4.64,71.8,616344.0,20313.6,6032.38,325.945,3.0733333333333333,2.719472461284833,3.837309014820578,1.9205275387151663,1,1,0,recovery,2.4561641809223462,0.1,,23.12641791044776,0.5041853020710307,8.32845106681936,2349.0,0.0002415458937198,3.683718344032755,0,11.66,0,69.41176470588235,5,0,0,0,expansion
2024-12-01,,,2206.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,317.604,187.819,4.1,4.48,74.0,621713.0,20514.3,5881.63,327.791,3.066666666666667,2.870690967509981,4.620399289195221,1.6093090324900192,1,1,0,recovery,,,,25.759027777777774,,7.698936199813447,-1934.0,0.0004533091568449,,1,12.82,1,69.41176470588235,5,0,0,0,expansion
2025-01-01,13.98,,1802.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,,13.98,,318.961,189.029,4.0,4.33,71.7,614980.0,20462.2,6040.53,329.169,3.06,2.9909783078999608,4.420793827596503,1.3390216921000393,1,1,0,recovery,2.637627736805664,,,25.16170731707317,0.5556061766330952,7.496652438168283,-404.0,0.0005549389567147,4.382980991406473,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2025-02-01,13.98,,1419.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,,13.98,,319.679,189.627,4.2,4.33,64.7,616714.0,20519.8,5954.5,329.787,3.0533333333333332,2.8015834477613355,3.9628729311571353,1.5284165522386646,1,1,0,recovery,2.637627736805664,0.0,,26.532647058823528,0.5268980501269247,7.257707677160043,-383.0,0.0007047216349541,4.373136802855365,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2025-03-01,,,1467.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,319.785,189.666,4.2,4.33,57.0,625121.0,20683.0,5611.85,329.124,3.046666666666667,2.381981462805549,4.89152959298218,1.948018537194451,1,1,0,recovery,,,,26.18798449612403,,7.290974778142981,48.0,0.0006816632583503,,1,13.98,1,69.41176470588235,5,0,0,0,expansion
2025-04-01,,,886.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,320.302,190.631,4.2,4.33,52.2,623521.0,20746.4,5569.06,328.278,3.04,2.32538823025783,4.674521048355151,2.00461176974217,1,1,0,recovery,,,,25.765,,6.786716950605081,-581.0,0.0011286681715575,,1,13.98,1,69.41176470588235,5,0,0,0,expansion
2025-05-01,,,778.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,,,,,320.62,189.399,4.3,4.33,52.2,618037.0,20755.0,5911.69,327.593,3.02,2.3772651073680873,2.9423424143697474,1.9527348926319128,1,1,0,recovery,,,,28.426846846846846,,6.656726524178391,-108.0,0.0012853470437017,,1,13.98,1,69.41176470588235,5,0,0,0,expansion
2025-06-01,13.98,13.99,342.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,13.99,13.98,13.99,321.435,191.072,4.1,4.33,60.7,624146.0,20868.4,6204.95,326.878,3.0,2.680453865910226,4.027974312434268,1.649546134089774,1,1,0,recovery,2.637627736805664,,0.0007147962830593,25.308924731182795,0.5523743165103899,5.834810737062605,-436.0,0.0029239766081871,4.349246348406365,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2025-07-01,13.98,,520.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1398,,13.98,,322.169,190.717,4.3,4.33,61.7,628747.0,21007.3,6339.39,326.619,2.98,2.742618052167134,3.785485313974246,1.587381947832866,1,1,0,recovery,2.637627736805664,0.0,,26.3582905982906,0.5303834081299126,6.253828811575473,178.0,0.0019230769230769,4.3393374284925,0,13.98,0,69.41176470588235,5,0,0,0,expansion
2025-08-01,16.99,,816.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1699,,16.99,,323.291,191.367,4.3,4.33,58.2,632149.0,21123.8,6460.26,326.973,2.966666666666667,2.9385917430316155,4.729614430724927,1.3914082569683843,1,1,0,recovery,2.8326249356838407,0.2153075822603718,,25.592612612612616,0.663863445954984,6.704414354964107,296.0,0.0012254901960784,5.25532724387626,0,16.99,0,69.41176470588235,5,0,0,0,expansion
2025-09-01,14.86,,1209.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1485999999999999,,14.86,,324.245,192.368,4.4,4.22,55.1,632395.0,21202.4,6688.46,327.659,2.953333333333333,3.0225715847133294,3.8800934336880255,1.1974284152866703,1,1,0,recovery,2.698673039289613,-0.1253678634490876,,25.86487804878049,0.5745242630556551,7.097548850614793,393.0,0.0008271298593879,4.582954247559716,0,14.86,0,69.41176470588235,5,0,0,0,expansion
2025-10-01,16.65,,1795.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1664999999999999,,16.65,,324.654,191.3375,4.45,4.09,53.6,631346.0,21287.7,6840.2,329.121,2.94,2.8587179332828505,3.031143720666085,1.2312820667171491,1,1,0,recovery,2.8124102164264526,0.1204576043068639,,24.39054263565891,0.6826416389628716,7.492760300922379,586.0,0.0005571030640668,5.128536842299802,0,16.65,0,69.41176470588235,5,0,0,0,expansion
2025-11-01,16.65,,4707.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1664999999999999,,16.65,,325.063,190.307,4.5,3.88,51.0,634477.0,21361.0,6849.09,330.651,2.94,2.6964439164939513,2.942025881650512,1.1835560835060486,1,0,0,recovery,2.8124102164264526,0.0,,21.166541353383455,0.7866188302577127,8.456806041401142,2912.0,0.0002124495432334,5.122084026788653,0,16.65,0,69.41176470588235,5,0,0,0,expansion
2025-12-01,15.19,,2205.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1519,,15.19,,326.031,189.36,4.4,3.72,52.9,634673.0,21455.5,6845.5,332.037,2.94,2.653304114557753,2.0845631344366344,1.0666958854422472,1,0,0,recovery,2.720637316607682,-0.0876876876876876,,26.01848,0.5838158109159336,7.698482787880947,-2502.0,0.000453514739229,4.659066162420138,0,15.19,0,69.41176470588235,5,0,0,0,expansion
2026-01-01,14.99,,1721.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1499,,14.99,,326.588,191.697,4.3,3.64,56.4,633709.0,21536.6,6939.03,332.037,2.94,2.391201432150014,3.04546489316726,1.248798567849986,1,0,0,recovery,2.7073833121145063,-0.0131665569453587,,24.790506329113924,0.6046669560111313,7.450660796211539,-484.0,0.0005810575246949,4.589880828444401,0,14.99,0,69.41176470588235,5,0,0,0,expansion
2026-02-01,15.19,15.19,1638.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1519,15.19,15.19,15.19,327.46,192.404,4.4,3.64,56.6,633709.0,21536.6,6878.88,332.037,2.94,2.4340041103732224,2.755734424709022,1.2059958896267775,1,0,0,recovery,2.720637316607682,0.0133422281521013,0.0,24.511363636363637,0.6197125637459434,7.401231264413015,-83.0,0.0006105006105006,4.638734501923899,0,15.19,0,69.41176470588235,5,0,0,0,expansion
2026-03-01,15.04,15.04,1437.0,B003CJP13W,Nivea,skincare,mass,US,AMAZON,LISTPRICE,SALES,0.1503999999999999,15.04,15.04,15.04,327.46,192.404,4.4,3.64,56.6,633709.0,21536.6,6878.88,332.037,2.94,2.400050033616319,1.3738140296038592,1.2399499663836813,1,0,0,recovery,2.7107133185216936,-0.0098749177090191,0.0,24.23046511627907,0.6207062030309719,7.270312886079025,-201.0,0.0006958942240779,4.592927380443412,0,15.04,0,69.41176470588235,5,0,0,0,expansion
2019-03-01,,,17696.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,254.277,182.898,3.8,2.41,98.4,438196.0,14248.6,2834.4,207.053,2.5733333333333333,1.8831863513063984,3.083839308188674,0.5268136486936017,0,0,0,expansion,,,,25.06,,9.78109390432206,,5.650994575045208e-05,,1,8.89,1,80.0,4,0,0,0,expansion
2019-04-01,8.89,,5337.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.0889,,8.89,,255.233,183.312,3.7,2.42,97.2,437735.0,14290.0,2945.83,207.505,2.59,2.000583470209061,2.7790626416122066,0.4194165297909391,0,0,0,expansion,2.1849270495258133,,,15.976341463414634,0.5564477962841397,8.582418976333944,-12359.0,0.0001873711823121,3.483091919931984,0,8.89,0,80.0,4,0,0,0,expansion
2019-05-01,,,3836.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.296,182.107,3.6,2.39,100.0,442514.0,14353.3,2752.06,208.113,2.5933333333333333,1.7959105553606136,2.353240505157972,0.5940894446393865,0,0,0,expansion,,,,16.194583333333334,,8.252185436003328,-1501.0,0.0002606882168925,,1,9.6,1,80.0,4,0,0,0,expansion
2019-06-01,,,3063.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.213,182.115,3.6,2.38,98.2,442116.0,14408.7,2941.76,208.567,2.5966666666666667,1.671194894390049,2.815761567226649,0.7088051056099509,0,0,0,expansion,,,,15.043695652173913,,8.027150106832774,-773.0,0.0003264773098269,,1,10.31,1,80.0,4,0,0,0,expansion
2019-07-01,,,2764.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.802,183.13,3.7,2.4,98.4,445304.0,14496.0,2980.38,209.188,2.6,1.826331335037068,3.06292961788599,0.5736686649629319,0,0,0,expansion,,,,16.216444444444445,,7.92443418488756,-299.0,0.0003617945007235,,1,10.31,1,80.0,4,0,0,0,expansion
2019-08-01,,,3463.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,256.036,184.129,3.6,2.13,89.8,448519.0,14558.2,2926.46,210.01,2.6033333333333335,1.7376412106666406,3.8163928051459184,0.3923587893333593,0,0,0,expansion,,,,16.664634146341463,,8.149890544402423,699.0,0.0002887669650591,,1,12.44,1,80.0,4,0,0,0,expansion
2019-09-01,12.44,,3889.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1244,,12.44,,256.43,183.76,3.5,2.04,93.2,444555.0,14590.6,2976.74,210.817,2.6066666666666665,1.6844977040391562,3.0402977948164045,0.3555022959608438,0,0,0,expansion,2.520917087311034,,,19.903170731707316,0.6250260407092877,8.265907334155747,426.0,0.0002571355104139,4.851226455562921,0,12.44,0,80.0,4,0,0,0,expansion
2019-10-01,10.49,,3887.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1049,,10.49,,257.155,183.061,3.6,1.83,95.5,445627.0,14617.4,3037.56,211.72,2.61,1.7339736996186297,2.2328823062487624,0.0960263003813706,0,0,0,expansion,2.3504224224082058,-0.1567524115755626,,17.001458333333336,0.6170058941022215,8.265392930852224,-2.0,0.0002572678157962,4.079251813108826,0,10.49,0,80.0,4,0,0,0,expansion
2019-11-01,,,5135.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,257.879,182.375,3.6,1.55,96.8,449040.0,14711.0,3140.98,212.76,2.6366666666666667,2.092290394862917,2.3774999316024115,-0.5422903948629167,0,0,0,expansion,,,,19.706,,8.543835122362658,1248.0,0.0001947419668938,,1,11.235,1,80.0,4,0,0,0,expansion
2019-12-01,11.98,,1948.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,,11.98,,258.63,178.974,3.6,1.55,99.3,449643.0,14774.8,3230.78,213.922,2.663333333333333,2.3195274699624457,4.828504285061497,-0.7695274699624457,0,0,0,expansion,2.4832385926873033,,,17.466037735849056,0.6859025602246949,7.57455848420248,-3187.0,0.0005133470225872,4.632099911069869,0,11.98,0,80.0,4,0,0,0,expansion
2020-01-01,11.98,,4644.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,,11.98,,259.127,179.656,3.6,1.55,99.8,447774.0,14868.3,3225.52,215.004,2.69,2.599767976845202,4.0739483923150965,-1.049767976845202,0,0,0,expansion,2.4832385926873033,0.0,,17.29438596491228,0.6927103410497272,8.443331342817782,2696.0,0.0002153316106804,4.623215643294601,0,11.98,0,80.0,4,0,0,0,expansion
2020-02-01,11.98,,2192.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,,11.98,,259.25,181.381,3.5,1.58,101.0,447972.0,14828.1,2954.22,215.852,2.61,2.3413166797595197,3.8910559979962622,-0.7613166797595197,0,0,0,expansion,2.4832385926873033,0.0,,17.496,0.6847279378143576,7.692569648067906,-2452.0,0.000456204379562,4.621022179363549,0,11.98,0,80.0,4,0,0,0,expansion
2020-03-01,11.98,15.99,4877.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,15.99,11.98,15.99,258.076,181.669,4.4,0.65,89.1,420954.0,13812.8,2584.59,216.404,2.53,1.4940399642909163,-3.9347689161927546,-0.8440399642909163,0,0,0,recovery,2.4832385926873033,0.0,0.2507817385866166,16.593275862068964,0.7219791980548832,8.492285555710053,2685.0,0.0002050440844781,4.642043429067407,0,11.98,0,80.0,4,0,0,0,recession
2020-04-01,11.98,,4874.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,,11.98,,256.032,180.95,14.8,0.05,71.8,370296.0,12249.2,2912.43,216.813,2.45,0.3130472940411133,-15.406353158874664,-0.2630472940411133,0,0,1,recession,2.4832385926873033,0.0,,16.859107142857145,0.7105951636991452,8.491670234185152,-3.0,0.0002051702913418,4.6791026121734784,0,11.98,0,80.0,4,0,0,0,recession
2020-05-01,11.98,15.99,597.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,15.99,11.98,15.99,255.802,179.553,13.2,0.05,72.3,437957.0,13281.5,3044.31,216.942,2.296666666666667,0.1982013035848551,-1.0297979272972158,-0.1482013035848551,0,0,1,recession,2.4832385926873033,0.0,0.2507817385866166,12.613030303030303,0.9498114023496624,6.391917113392602,-4277.0,0.0016750418760469,4.683309747382742,0,11.98,0,80.0,4,0,0,0,recession
2020-06-01,11.98,,680.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.1198,,11.98,,257.042,178.426,11.0,0.08,78.1,465800.0,14049.2,3100.29,217.488,2.1433333333333335,0.7166562831830481,5.356965140370407,-0.6366562831830481,0,0,0,recovery,2.4832385926873033,0.0,,15.656825396825395,0.765161499624891,6.522092798170152,83.0,0.0014705882352941,4.660716925638612,0,11.98,0,80.0,4,0,0,0,recovery
2020-07-01,,,548.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,258.352,179.374,10.2,0.09,72.5,471873.0,14307.2,3271.12,219.205,1.99,0.9968647625897996,5.966485816431022,-0.9068647625897998,0,0,0,slowdown,,,,14.788923076923076,,6.306275286948016,-132.0,0.0018248175182481,,1,11.98,1,80.0,4,0,0,0,recovery
2020-08-01,,,480.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,259.316,179.164,8.4,0.1,74.1,473696.0,14462.2,3500.31,222.261,2.026666666666667,1.2810698495523851,5.613363090526824,-1.1810698495523853,0,0,0,slowdown,,,,15.10393442622951,,6.173786103901937,-68.0,0.0020833333333333,,1,11.98,1,80.0,4,0,0,0,recovery
2020-09-01,,,535.0,B003FKSVMG,Covergirl,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,259.997,177.631,7.8,0.09,80.4,482702.0,14668.1,3363.0,225.712,2.0633333333333335,1.3910228912373812,8.580940491052846,-1.3010228912373811,0,0,0,recovery,,,,12.637464788732396,,6.282266746896006,55.0,0.0018691588785046,,1,11.98,1,80.0,4,0,0,0,recovery
